"Twn Num","Twn Dir","Rng Num","Rng Dir","Sec","Quarter","Lib Num","API Num","Operator","Well Name","Field","Type","State","County","Photos","Thin Sec","Analysis","Latitude","Longitude","Source","Security Flag","Formation","Age","Min Depth","Max Depth"
"37","N","4","E","30",,"W327",,"ANACONDA MINERALS","CH-82-316 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"802","850"
"37","N","4","E","30",,"W327",,"ANACONDA MINERALS","CH-82-316 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"858","1024"
"37","N","4","E","30",,"W327",,"ANACONDA MINERALS","CH-82-316 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1306","1335"
"37","N","4","E","30",,"W327",,"ANACONDA MINERALS","CH-82-316 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1344","1402"
"37","N","4","E","30",,"W329",,"ANACONDA MINERALS","CH-82-321 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"463","906"
"37","N","4","E","30",,"U431",,"ANACONDA MINERALS","CH-82-322 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"460","512"
"37","N","4","E","30",,"U431",,"ANACONDA MINERALS","CH-82-322 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"899","936"
"37","N","4","E","30",,"U432",,"ANACONDA MINERALS","CH-82-323 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"510","994"
"37","N","4","E","30",,"U433",,"ANACONDA MINERALS","CH-82-326 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"739","935"
"37","N","4","E","30",,"U435",,"ANACONDA MINERALS","DDH-5 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","T","T","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"20","3000"
"37","N","4","E","30",,"U436",,"ANACONDA MINERALS","DDH-1 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"20","110"
"37","N","4","E","30",,"U438",,"ANACONDA MINERALS","DDH-3 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"10","85"
"37","N","4","E","30",,"U438",,"ANACONDA MINERALS","DDH-3 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"96","194"
"37","N","4","E","30",,"U438",,"ANACONDA MINERALS","DDH-3 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"371","541"
"37","N","4","E","30",,"U441",,"ANACONDA MINERALS","DDH-7 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"0","62"
"10","N","39","E","9","NWNWNW","T942","2508705119","OHIO OIL","1 NPRR","PORCUPINE DOME","FULL","MT","ROSEBUD","T","F","F","46.641603","-106.83198","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CAMBRIAN","CAMP","6049","6058"
"56","N","97","W","19","SWSESE","T943","4900306357","MARATHON OIL COMPANY","52 KINNEY COASTAL","GARLAND","FULL","WY","BIG HORN","F","F","F","44.81152","-108.57415","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP","PENN","4190","4235"
"56","N","97","W","19","SWSESE","T943","4900306357","MARATHON OIL COMPANY","52 KINNEY COASTAL","GARLAND","FULL","WY","BIG HORN","F","F","F","44.81152","-108.57415","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MADISON","MISS","4476","4527"
"44","N","74","W","11","NWNESE","T945","4900524397","MARATHON OIL COMPANY","43-11 MARATHON-AMOCO FED","WILDCAT","SLABBED","WY","CAMPBELL","T","F","F","43.80094","-105.7067","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TECKLA","CRET","6894","6953"
"44","N","74","W","11","NWNESE","T945","4900524397","MARATHON OIL COMPANY","43-11 MARATHON-AMOCO FED","WILDCAT","SLABBED","WY","CAMPBELL","T","F","F","43.80094","-105.7067","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PARKMAN","CRET","7438","7501"
"44","N","98","W","14","SENESE","T947","4901705671","ARGO PETROLEUM","M-41 PLACER","HAMILTON DOME","CHIPS","WY","HOT SPRINGS","F","F","F","43.77858","-108.57362","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MADISON","MISS","3101","3204"
"44","N","98","W","14","SENESE","T947","4901705671","ARGO PETROLEUM","M-41 PLACER","HAMILTON DOME","CHIPS","WY","HOT SPRINGS","F","F","F","43.77858","-108.57362","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MADISON","MISS","3209","3229"
"44","N","98","W","14","SENESE","T947","4901705671","ARGO PETROLEUM","M-41 PLACER","HAMILTON DOME","CHIPS","WY","HOT SPRINGS","F","F","F","43.77858","-108.57362","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MADISON","MISS","3265","3367"
"49","N","69","W","3","SESW","T948","4900505528","STUARCO OIL","1 HARROD","WILDCAT","FULL","WY","CAMPBELL","F","F","F","44.25152","-105.13642","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","6815","6864"
"51","N","68","W","18","CNWSE","T949","4901105720","D. ROUNDS","1 DILLINGER","WILDCAT","FULL","WY","CROOK","F","F","T","44.40047","-105.07122","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","6141","6172"
"44","N","98","W","24","SENENW","T950","4901705553","ARGO PETROLEUM","T-33 PLACER","HAMILTON DOME","FULL","WY","HOT SPRINGS","F","F","F","43.77226","-108.56391","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","AMSDEN","PENN","3166","3186"
"52","N","101","W","3","NWNW","T951","4902920761","HUSKY OIL","4-3 FEDERAL 7D","CODY","FULL","WY","PARK","F","F","F","44.51694","-108.99528","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP","PENN","7377","7481"
"56","N","97","W","26",,"T952","4900306324","OHIO OIL","3 ABRAHAM","BYRON","FULL","WY","BIG HORN","F","F","F","44.80318","-108.47237","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"5582","5738"
"18","N","103","W","6","SESESE","R586","4903705440","MOUNTAIN FUEL SUPPLY","2 CR HETZLER","BAXTER BASIN MID","FULL - DISCONTINUOUS SEGMENTS","WY","SWEETWATER","T","F","F","41.56071","-109.06147","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA",,"5228","5510"
"56","N","97","W","14","SESWSW","T954","4900306418","OHIO OIL","4 HOSKINS A","BYRON","FULL","WY","BIG HORN","F","F","F","44.82587","-108.50742","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","AMSDEN","PENN","5330","5369"
"56","N","97","W","14","SESWSW","T954","4900306418","OHIO OIL","4 HOSKINS A","BYRON","FULL","WY","BIG HORN","F","F","F","44.82587","-108.50742","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","AMSDEN","PENN","5385","5402"
"56","N","97","W","14","SESWSW","T954","4900306418","OHIO OIL","4 HOSKINS A","BYRON","FULL","WY","BIG HORN","F","F","F","44.82587","-108.50742","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DARWIN /SD/","PENN","5443","5452"
"56","N","97","W","24","NWNENW","T955","4900306335","OHIO OIL","1 CLARRISA WILLEY","BYRON","FULL","WY","BIG HORN","F","F","F","44.80831","-108.48304","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"5362","5370"
"56","N","97","W","24","NWNENW","T955","4900306335","OHIO OIL","1 CLARRISA WILLEY","BYRON","FULL","WY","BIG HORN","F","F","F","44.80831","-108.48304","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"5404","5416"
"6","N","2","W","22","SENE","D380",,"HUSKY OIL","11 MAVERICK CANYON TRIBAL",,"SLABBED","WY","FREMONT","T","F","T","43.48421","-108.97303","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","DARWIN /SD/","PENN","2015","2049"
"30","N","108","W","5","C SENW","B433","4903520124","EL PASO NATURAL GAS","1 WAGON WHEEL","PINEDALE","SLABBED","WY","SUBLETTE","T","T","T","42.59999","-109.74624","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MESAVERDE","CRET","17959","17970"
"13","N","116","W","35","NESWSW","T959","4904120732","MARATHON OIL COMPANY","1 THUNDERBOLT MOUNTAIN UNIT","WILDCAT","SLABBED","WY","UINTA","F","F","F","41.05711","-110.46561","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","15080","15101"
"36","N","15","E","7","S2N2NW","T960","2504122855","KLABZUBA   OIL & GAS","METZGER","MUDLAKE","SLABBED","MT","HILL","T","F","F","48.896967","-109.8272","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","NIOBRARA","CRET","957","996"
"34","N","18","E","18","NWSESE","T962","2500523003","KLABZUBA OIL & GAS","WILLIAMS","LODGE CREEK","SLABBED","MT","BLAINE","T","F","F","48.701362","-109.422018","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","EAGLE","CRET","1267","1385"
"45","N","92","W","19","SWSESE","T963","4904305091","OHIO OIL COMPANY","1 STROTHRS","NEIBER DOME","FULL","WY","WASHAKIE","F","F","F","43.84851","-107.93145","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRONTIER","CRET","7102","8099"
"45","N","92","W","19","SWSESE","T963","4904305091","OHIO OIL COMPANY","1 STROTHRS","NEIBER DOME","FULL","WY","WASHAKIE","F","F","F","43.84851","-107.93145","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","8365","8513"
"45","N","92","W","19","SWSESE","T963","4904305091","OHIO OIL COMPANY","1 STROTHRS","NEIBER DOME","FULL","WY","WASHAKIE","F","F","F","43.84851","-107.93145","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LAKOTA","CRET","8514","8596"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MUDDY","CRET","2997","3050"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","3051","3077"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LAKOTA","CRET","3201","3228"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CONVERSE","PENN","4422","4452"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CONVERSE","PENN","4486","4540"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LEO","PENN","4915","4994"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LEO","PENN","5110","5185"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LEO","PENN","5187","5214"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LEO","PENN","5216","5321"
"36","N","65","W","32","SESESW","T964","4902720279","MARATHON OIL COMPANY","12 CONVERSE CREEK","LANCE CREEK","SLABBED","WY","NIOBRARA","T","T","T","43.04624","-104.68843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LEO","PENN","5438","5492"
"37","N","4","E","30","NWNW","U492",,"ANACONDA MINERALS","A-2 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"326","344"
"37","N","4","E","30",,"U493",,"ANACONDA MINERALS","A-3 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"0","129"
"37","N","4","E","30",,"U493",,"ANACONDA MINERALS","A-3 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"157","175"
"37","N","4","E","30",,"U493",,"ANACONDA MINERALS","A-3 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"195","426"
"56","N","97","W","23","SESWNW","T956","4900306409","OHIO OIL","4 SIDON CANAL","BYRON","FULL","WY","BIG HORN","F","F","F","44.82194","-108.49389","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP",,"5333","5349"
"56","N","97","W","23","SESWNW","T956","4900306409","OHIO OIL","4 SIDON CANAL","BYRON","FULL","WY","BIG HORN","F","F","F","44.82194","-108.49389","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP",,"5407","5409"
"37","N","4","E","30",,"U494",,"ANACONDA MINERALS","A-4 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"118","711"
"37","N","4","E","30",,"U497",,"ANACONDA MINERALS","T-3-1 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"10","194"
"37","N","4","E","30",,"U495",,"ANACONDA MINERALS","A-6 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"569","583"
"37","N","4","E","30",,"U498",,"ANACONDA MINERALS","T-3 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"171","304"
"37","N","4","E","30",,"U499",,"ANACONDA MINERALS","SD-1 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"293","323"
"37","N","4","E","30",,"U499",,"ANACONDA MINERALS","SD-1 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"343","429"
"37","N","4","E","30",,"U496",,"ANACONDA MINERALS","A-8 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"27","63"
"37","N","4","E","30",,"U496",,"ANACONDA MINERALS","A-8 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"83","133"
"37","N","4","E","30",,"U496",,"ANACONDA MINERALS","A-8 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"246","333"
"37","N","4","E","30",,"U496",,"ANACONDA MINERALS","A-8 SUMMITVILLE","SUMMITVILLE",,"CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"344","350"
"37","N","4","E","30","SESW","U414",,"ANACONDA MINERALS","CH-82-235 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.41879","-106.59606","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"273","514"
"37","N","4","E","30","SESW","U414",,"ANACONDA MINERALS","CH-82-235 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.41879","-106.59606","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1136","1410"
"37","N","4","E","30","NESW","U418",,"ANACONDA MINERALS","CH-82-281 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42241","-106.59608","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"127","294"
"37","N","4","E","30","NESW","U418",,"ANACONDA MINERALS","CH-82-281 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42241","-106.59608","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"302","502"
"37","N","4","E","30","NWSW","U417",,"ANACONDA MINERALS","CH-82-266 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","T","T","F","37.42241","-106.60046","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"508","533"
"37","N","4","E","30","NWSW","U417",,"ANACONDA MINERALS","CH-82-266 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","T","T","F","37.42241","-106.60046","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"547","805"
"49","N","69","W","2","NWSW","E971","4900505543","HELIS O & G","DUVALL RANCH UNIT 1-1","DUVALL RANCH","SLABBED","WY","CAMPBELL","T","F","F","44.25511","-105.12131","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MINNELUSA","PENN","8112","8129"
"9","N","93","W","5","NENW","E980","0508107193","J W OPERATING","21-05 GREAT DIVIDE FEDERAL","GREAT DIVIDE","SLABBED","CO","MOFFAT","T","F","F","40.772735","-107.860434","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"5096","5257"
"33","N","11","W","27","SWSE","E979","0506707809","PALO PETROLEUM","27-1 SOUTHERN UTE","IGNACIO BLANCO","SLABBED","CO","LA PLATA","T","F","F","37.071148","-108.026472","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"3112","3117"
"41","N","75","W","4","SESW","E170","4900526405","WOODS PETROLEUM","4-40 PINETREE UNIT","PINETREE","SLABBED","WY","CAMPBELL","T","T","T","43.54998","-105.88043","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","SHANNON","CRET","10585","10635"
"1","S","2","E","26",,"W346",,"USGS","9 CBM - HUDSON",,"FULL","WY","FREMONT","F","F","F","42.94725","-108.60633","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN",,"572","597"
"1","N","2","W","34",,"E841","5028710001","NATL PET RESERVES","1 UMIAT","WILDCAT","SLABBED","AK","UMIAT","T","T","T","69.39778","-152.32917","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"41","46"
"1","N","2","W","34",,"E841","5028710001","NATL PET RESERVES","1 UMIAT","WILDCAT","SLABBED","AK","UMIAT","T","T","T","69.39778","-152.32917","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"92","96"
"1","N","2","W","34",,"E841","5028710001","NATL PET RESERVES","1 UMIAT","WILDCAT","SLABBED","AK","UMIAT","T","T","T","69.39778","-152.32917","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"117","126"
"1","N","2","W","34",,"E841","5028710001","NATL PET RESERVES","1 UMIAT","WILDCAT","SLABBED","AK","UMIAT","T","T","T","69.39778","-152.32917","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"163","165"
"1","N","2","W","34",,"E841","5028710001","NATL PET RESERVES","1 UMIAT","WILDCAT","SLABBED","AK","UMIAT","T","T","T","69.39778","-152.32917","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"165","177"
"1","N","2","W","34",,"E841","5028710001","NATL PET RESERVES","1 UMIAT","WILDCAT","SLABBED","AK","UMIAT","T","T","T","69.39778","-152.32917","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"232","238"
"1","N","2","W","34",,"E841","5028710001","NATL PET RESERVES","1 UMIAT","WILDCAT","SLABBED","AK","UMIAT","T","T","T","69.39778","-152.32917","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"252","255"
"35","N","60","W","10","SWNW","R101","4902720972","ENSERCH EXPLORATION","#1 CHARLES FEDERAL 5-10","WILDCAT","SLABBED","WY","NIOBRARA","F","F","F","43.02864","-104.06029","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MINNELUSA","PERM","3612","3642"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"320","335"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"335","810"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1222","1235"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1235","1329"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1706","1726"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1845","1885"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"2069","2145"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"3368","3399"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"3714","3923"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"3967","3995"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"4058","4098"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"4230","4261"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"4421","4422"
"1","N","3","E","20",,"E902","5028710014","U S NAVY","2 GUBIK","GUBIK","SLABBED","AK","UMIAT","T","T","T","69.41944","-151.45722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"4502","4521"
"2","S","43","W","21","SENE","R033","0512509842","MOUNTAIN PETROLEUM","BIBMA #13-21","BEECHER ISLAND","SLABBED","CO","YUMA","T","T","T","39.869593","-102.186233","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PIERRE","CRET","1305","1422"
"12","N","100","W","22","NENW","T757","0508106372","WEXPRO","HIAWATHA DEEP 1","HIAWATHA","FULL & SPLIT","CO","MOFFAT","F","F","F","40.99174","-108.62295","PROVIDED BY DONOR","NO SPECIAL RESTRICTIONS","NUGGET","CRETACEOUS","14511","14514"
"29","N","14","W","7","NW","R095","3004533190","XTO ENERGY","ROPCO 7-2","FRUITLAND BASIN","SLABBED","NM","SAN JUAN","F","F","F","36.745092","-108.354848","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRUITLAND","CRET","345","562"
